0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
426.00000,435.00000,437.00000,428.00000,433.00000,422.00000,428.00000,435.00000,431.00000,426.00000,442.00000,429.00000,430.00000,442.00000,433.00000,431.00000,419.00000,445.00000,434.00000,427.00000,438.00000,428.00000,434.00000,428.00000,436.00000,434.00000,431.00000,427.00000,435.00000,439.00000,450.00000,432.00000,434.00000,436.00000,433.00000,436.00000,433.00000,438.00000,434.00000,434.00000,429.00000,431.00000,441.00000,436.00000,434.00000,423.00000,427.00000,426.00000,448.00000,432.00000,433.00000,441.00000,448.00000,429.00000,436.00000,421.00000,450.00000,426.00000,429.00000,438.00000,436.00000,441.00000,435.00000,438.00000,441.00000,429.00000,435.00000,440.00000,430.00000,432.00000,432.00000,440.00000,437.00000,436.00000,435.00000,438.00000,429.00000,432.00000,437.00000,432.00000,424.00000,437.00000,431.00000,429.00000,432.00000,435.00000,436.00000,426.00000,430.00000,427.00000,439.00000,425.00000,442.00000,438.00000,437.00000,441.00000,428.00000,432.00000,434.00000,430.00000
593.00000,587.00000,588.00000,593.00000,586.00000,595.00000,577.00000,596.00000,585.00000,599.00000,587.00000,600.00000,602.00000,604.00000,589.00000,602.00000,583.00000,596.00000,583.00000,596.00000,586.00000,594.00000,591.00000,585.00000,592.00000,599.00000,603.00000,595.00000,604.00000,585.00000,594.00000,585.00000,596.00000,595.00000,599.00000,591.00000,597.00000,571.00000,585.00000,586.00000,585.00000,594.00000,589.00000,599.00000,594.00000,584.00000,588.00000,589.00000,573.00000,577.00000,588.00000,582.00000,593.00000,591.00000,596.00000,587.00000,589.00000,592.00000,593.00000,591.00000,597.00000,598.00000,580.00000,591.00000,589.00000,584.00000,589.00000,591.00000,582.00000,590.00000,602.00000,587.00000,580.00000,593.00000,589.00000,605.00000,596.00000,594.00000,584.00000,586.00000,583.00000,594.00000,585.00000,601.00000,576.00000,585.00000,586.00000,593.00000,603.00000,593.00000,582.00000,591.00000,603.00000,581.00000,575.00000,597.00000,591.00000,588.00000,574.00000,590.00000
495.00000,502.00000,503.00000,495.00000,505.00000,490.00000,496.00000,497.00000,507.00000,512.00000,496.00000,515.00000,503.00000,502.00000,507.00000,502.00000,506.00000,491.00000,502.00000,504.00000,507.00000,504.00000,502.00000,501.00000,507.00000,494.00000,496.00000,488.00000,500.00000,525.00000,512.00000,512.00000,505.00000,499.00000,509.00000,510.00000,497.00000,504.00000,496.00000,509.00000,495.00000,504.00000,500.00000,515.00000,504.00000,515.00000,505.00000,508.00000,494.00000,498.00000,511.00000,504.00000,505.00000,500.00000,497.00000,511.00000,500.00000,505.00000,492.00000,499.00000,499.00000,500.00000,498.00000,505.00000,504.00000,507.00000,497.00000,494.00000,515.00000,501.00000,512.00000,508.00000,490.00000,496.00000,512.00000,513.00000,502.00000,504.00000,504.00000,496.00000,504.00000,502.00000,501.00000,499.00000,496.00000,501.00000,508.00000,497.00000,494.00000,508.00000,507.00000,508.00000,506.00000,501.00000,515.00000,488.00000,493.00000,491.00000,499.00000,506.00000
498.00000,505.00000,495.00000,497.00000,492.00000,492.00000,510.00000,507.00000,507.00000,514.00000,492.00000,503.00000,515.00000,496.00000,494.00000,506.00000,495.00000,505.00000,511.00000,496.00000,512.00000,504.00000,501.00000,503.00000,502.00000,512.00000,506.00000,501.00000,505.00000,509.00000,491.00000,495.00000,506.00000,492.00000,496.00000,506.00000,494.00000,499.00000,517.00000,500.00000,505.00000,497.00000,504.00000,512.00000,495.00000,512.00000,501.00000,493.00000,496.00000,506.00000,503.00000,496.00000,498.00000,507.00000,510.00000,507.00000,504.00000,499.00000,503.00000,500.00000,509.00000,514.00000,504.00000,515.00000,499.00000,509.00000,495.00000,498.00000,500.00000,501.00000,509.00000,515.00000,502.00000,507.00000,487.00000,495.00000,510.00000,498.00000,495.00000,505.00000,506.00000,499.00000,496.00000,503.00000,506.00000,504.00000,504.00000,499.00000,508.00000,507.00000,495.00000,507.00000,501.00000,494.00000,504.00000,491.00000,500.00000,492.00000,493.00000,499.00000
453.00000,444.00000,438.00000,441.00000,448.00000,438.00000,451.00000,436.00000,437.00000,440.00000,450.00000,438.00000,440.00000,453.00000,468.00000,443.00000,440.00000,451.00000,440.00000,432.00000,443.00000,443.00000,449.00000,441.00000,440.00000,445.00000,455.00000,441.00000,444.00000,443.00000,447.00000,447.00000,438.00000,444.00000,443.00000,441.00000,437.00000,447.00000,439.00000,445.00000,452.00000,432.00000,454.00000,442.00000,433.00000,435.00000,442.00000,445.00000,436.00000,453.00000,439.00000,458.00000,451.00000,447.00000,443.00000,442.00000,442.00000,432.00000,451.00000,452.00000,440.00000,454.00000,442.00000,440.00000,443.00000,435.00000,450.00000,449.00000,442.00000,450.00000,450.00000,437.00000,454.00000,453.00000,449.00000,444.00000,456.00000,448.00000,437.00000,449.00000,441.00000,445.00000,441.00000,447.00000,440.00000,433.00000,444.00000,433.00000,446.00000,450.00000,444.00000,440.00000,439.00000,448.00000,453.00000,445.00000,433.00000,432.00000,449.00000,452.00000
679.00000,698.00000,697.00000,684.00000,676.00000,692.00000,681.00000,687.00000,682.00000,696.00000,683.00000,695.00000,693.00000,700.00000,695.00000,685.00000,689.00000,695.00000,691.00000,682.00000,696.00000,689.00000,693.00000,691.00000,713.00000,691.00000,693.00000,682.00000,690.00000,694.00000,685.00000,694.00000,673.00000,686.00000,683.00000,687.00000,683.00000,677.00000,692.00000,685.00000,693.00000,696.00000,695.00000,693.00000,684.00000,694.00000,684.00000,695.00000,682.00000,676.00000,679.00000,694.00000,696.00000,690.00000,693.00000,688.00000,696.00000,680.00000,699.00000,691.00000,697.00000,680.00000,696.00000,695.00000,683.00000,677.00000,685.00000,697.00000,696.00000,692.00000,691.00000,696.00000,693.00000,700.00000,689.00000,691.00000,688.00000,682.00000,682.00000,668.00000,678.00000,685.00000,683.00000,679.00000,687.00000,693.00000,696.00000,697.00000,688.00000,688.00000,683.00000,699.00000,687.00000,689.00000,687.00000,680.00000,685.00000,683.00000,689.00000,701.00000
435.00000,435.00000,431.00000,431.00000,436.00000,437.00000,436.00000,432.00000,430.00000,430.00000,435.00000,433.00000,429.00000,445.00000,446.00000,437.00000,433.00000,438.00000,436.00000,422.00000,436.00000,433.00000,432.00000,440.00000,433.00000,431.00000,429.00000,434.00000,432.00000,427.00000,424.00000,433.00000,435.00000,435.00000,440.00000,435.00000,424.00000,429.00000,422.00000,430.00000,428.00000,425.00000,440.00000,428.00000,435.00000,429.00000,437.00000,433.00000,433.00000,449.00000,428.00000,426.00000,433.00000,437.00000,427.00000,437.00000,435.00000,422.00000,434.00000,436.00000,431.00000,428.00000,437.00000,428.00000,430.00000,429.00000,429.00000,428.00000,426.00000,442.00000,431.00000,441.00000,445.00000,423.00000,449.00000,437.00000,438.00000,434.00000,434.00000,435.00000,429.00000,435.00000,438.00000,439.00000,436.00000,423.00000,437.00000,427.00000,434.00000,432.00000,435.00000,435.00000,432.00000,435.00000,430.00000,435.00000,442.00000,437.00000,433.00000,425.00000
635.00000,626.00000,628.00000,630.00000,648.00000,656.00000,630.00000,634.00000,644.00000,627.00000,640.00000,630.00000,632.00000,628.00000,636.00000,633.00000,626.00000,618.00000,631.00000,652.00000,630.00000,635.00000,630.00000,628.00000,640.00000,640.00000,649.00000,633.00000,632.00000,645.00000,627.00000,630.00000,636.00000,630.00000,632.00000,624.00000,638.00000,631.00000,633.00000,633.00000,630.00000,631.00000,636.00000,632.00000,638.00000,642.00000,626.00000,629.00000,627.00000,636.00000,637.00000,634.00000,628.00000,631.00000,633.00000,636.00000,631.00000,627.00000,630.00000,634.00000,625.00000,625.00000,636.00000,611.00000,629.00000,632.00000,638.00000,637.00000,633.00000,630.00000,624.00000,643.00000,630.00000,631.00000,635.00000,636.00000,635.00000,634.00000,628.00000,636.00000,635.00000,638.00000,629.00000,628.00000,620.00000,631.00000,643.00000,631.00000,644.00000,625.00000,620.00000,644.00000,639.00000,633.00000,635.00000,631.00000,644.00000,631.00000,618.00000,631.00000
629.00000,621.00000,633.00000,614.00000,620.00000,624.00000,626.00000,625.00000,638.00000,632.00000,611.00000,637.00000,633.00000,626.00000,617.00000,642.00000,623.00000,629.00000,639.00000,621.00000,619.00000,631.00000,631.00000,642.00000,620.00000,625.00000,612.00000,634.00000,629.00000,623.00000,631.00000,622.00000,626.00000,633.00000,639.00000,626.00000,639.00000,621.00000,634.00000,636.00000,631.00000,625.00000,636.00000,620.00000,632.00000,624.00000,634.00000,633.00000,625.00000,639.00000,625.00000,624.00000,637.00000,631.00000,611.00000,625.00000,618.00000,619.00000,635.00000,626.00000,634.00000,621.00000,612.00000,635.00000,633.00000,625.00000,630.00000,627.00000,623.00000,631.00000,628.00000,614.00000,620.00000,626.00000,625.00000,629.00000,622.00000,631.00000,637.00000,634.00000,628.00000,631.00000,624.00000,633.00000,628.00000,627.00000,626.00000,626.00000,631.00000,626.00000,633.00000,619.00000,626.00000,628.00000,626.00000,618.00000,626.00000,625.00000,635.00000,623.00000
